division,name,city,gender,age,official,bib,overall,state,genderdiv,net,country
1571     / 3995,"Hwang, Eui Sang",Seoul,M,35,221.73,3543,2974     / 16743,,2639     / 10504,220.65,KOR
718      / 3995,"Munson, Dirk R.",Chicago,M,23,199.73,3545,1106     / 16743,IL,1028     / 10504,198.45,USA
18       / 1982,"Van Allen, Jacqueline E.",Spokane,F,40,198.65,3546,1042     / 16743,WA,71       / 6239,197.00,USA
980      / 3995,"MacNeill, Douglas James",Oklahoma City,M,38,206.88,3547,1575     / 16743,OK,1457     / 10504,205.72,USA
744      / 3995,"Parecki, Josh P.",Carlisle,M,25,200.60,3548,1150     / 16743,PA,1071     / 10504,198.90,USA
2745     / 3995,"Spotswood, Dean E.",Coniston,M,34,267.15,3549,9466     / 16743,ON,6557     / 10504,265.40,CAN
272      / 3877,"Ruberry, John",Morton Grove,M,42,199.63,3550,1101     / 16743,IL,1025     / 10504,198.45,USA
2355     / 3995,"Bailey, Clay",Nashville,M,39,247.35,3552,6595     / 16743,TN,5080     / 10504,245.78,USA
450      / 3877,"Daly, Peter R.",Oakdale,M,43,208.10,3553,1676     / 16743,NY,1551     / 10504,206.75,USA
414      / 3877,"Aristizabal, Alvaro",Altamonte Springs,M,44,206.77,3554,1567     / 16743,FL,1450     / 10504,205.53,USA
2694     / 3995,"Theriault, Sean M.",Auburn,M,32,264.82,3557,9127     / 16743,TX,6387     / 10504,262.93,USA
1818     / 3995,"Sternke, Bradley G.",Bloomington,M,25,228.37,3558,3786     / 16743,MN,3231     / 10504,226.47,USA
1256     / 3995,"Smith, Joseph F.",Collegeville,M,39,213.28,3560,2134     / 16743,PA,1942     / 10504,211.73,USA
1733     / 3995,"Sparks, Kerry",Wisconsin Rapids,M,38,225.73,3561,3446     / 16743,WI,2995     / 10504,224.53,USA
463      / 3877,"Stuart, John D.",Bloomfield Hls,M,47,208.43,3562,1717     / 16743,MI,1589     / 10504,207.30,USA
1746     / 3995,"Casanova, Xavier",Santa Clara,M,28,226.23,3563,3503     / 16743,CA,3030     / 10504,224.03,USA
795      / 3995,"Andersson, Nik",Brookline,M,25,202.07,3564,1245     / 16743,MA,1159     / 10504,200.57,USA
49       / 3697,"Nehiley, Shawna J.",Dedham,F,36,197.93,3566,1004     / 16743,MA,65       / 6239,196.35,USA
279      / 3877,"Olsen, Dennis G.",Valencia,M,42,200.07,3568,1121     / 16743,CA,1042     / 10504,199.02,USA
1640     / 3995,"Galus, Peter Paul",Santa Clara,M,28,223.32,3569,3155     / 16743,CA,2773     / 10504,221.72,USA
1051     / 3995,"Sanders, William T.",Elmhurst,M,34,208.35,3570,1706     / 16743,IL,1579     / 10504,206.60,USA
1546     / 3995,"Severson, Michael J.",Saint Cloud,M,37,221.22,3571,2907     / 16743,MN,2588     / 10504,218.22,USA
2320     / 3995,"Schrekenhofer, Stephen M.",Conway,M,21,245.28,3572,6318     / 16743,AR,4921     / 10504,243.90,USA
45       / 3697,"Mac Arthur, Lynne A.",London,F,33,195.92,3573,886      / 16743,ON,59       / 6239,194.67,CAN
306      / 3877,"Sullivan, Michael T.",State College,M,42,201.30,3574,1202     / 16743,PA,1118     / 10504,199.97,USA
1758     / 3995,"Wilkie, W S.",Carthage,M,30,226.55,3577,3548     / 16743,TX,3061     / 10504,225.32,USA
1427     / 3877,"Owens, Douglas B. M.D.",Chesterland,M,47,233.55,3578,4495     / 16743,OH,3757     / 10504,231.93,USA
567      / 3995,"Heslam, Peter J.",Groveland,M,37,195.25,3580,843      / 16743,MA,789      / 10504,193.95,USA
1810     / 3995,"Brooker, Mark R.",Houston,M,35,228.12,3581,3758     / 16743,TX,3210     / 10504,226.67,USA
1513     / 3995,"Sabourin, Andrew D.",Barrington,M,26,220.67,3582,2827     / 16743,RI,2528     / 10504,219.40,USA
1318     / 3995,"Driscoll, Greg",Philadelphia,M,36,215.07,3583,2290     / 16743,PA,2078     / 10504,213.33,USA
1623     / 3877,"Phillips, Craig",Luther,M,44,237.77,3586,5117     / 16743,OK,4167     / 10504,236.55,USA
929      / 3995,"Hartman, Joaquin",Manhattan Beach,M,34,205.57,3587,1485     / 16743,CA,1377     / 10504,204.20,USA
304      / 3877,"Mark, Frank C.",Chicago,M,40,201.27,3588,1197     / 16743,IL,1113     / 10504,199.67,USA
1504     / 3995,"Diamond, Andrew I.",Columbus,M,38,220.38,3589,2799     / 16743,OH,2508     / 10504,218.65,USA
255      / 2037,"Wallman, Barry D.",Camarillo,M,52,229.72,3592,3953     / 16743,CA,3350     / 10504,228.60,USA
2363     / 3877,"Zubricky, Scott L.",Lakewood,M,42,256.38,3593,7891     / 16743,OH,5758     / 10504,255.33,USA
656      / 3877,"Moore, Kenneth E.",Walla Walla,M,49,215.67,3594,2341     / 16743,WA,2124     / 10504,214.43,USA
220      / 3995,"Goupil, Jacques C.",Allston,M,28,179.38,3595,300      / 16743,MA,280      / 10504,178.35,USA
2323     / 3995,"Christensen, Garret S.",Oceanside,M,24,245.45,3596,6336     / 16743,CA,4934     / 10504,243.85,USA
1052     / 3995,"Billette, John R.",Auburn,M,36,208.37,3598,1709     / 16743,MI,1581     / 10504,206.80,USA
1192     / 2037,"Sirotnik, Jack K.",Milford,M,50,274.65,3599,10514    / 16743,CT,7091     / 10504,273.43,USA
226      / 3995,"Orozco Reyes, Hugo",Toronto,M,29,179.77,3600,311      / 16743,ON,290      / 10504,179.07,CAN
651      / 2037,"Stay, Robert E.",Camano Island,M,52,248.65,3601,6793     / 16743,WA,5181     / 10504,247.52,USA
1292     / 3877,"Coleman, Gerard M.",Bardonia,M,40,231.17,3602,4161     / 16743,NY,3508     / 10504,229.90,USA
2017     / 3995,"Knowles, George F.",Irvine,M,26,234.48,3603,4603     / 16743,CA,3831     / 10504,233.43,USA
1588     / 3995,"Mc Clelland, Richard",London,M,33,222.17,3604,3022     / 16743,ON,2674     / 10504,220.93,CAN
1418     / 3995,"Owens, Terrance",Tupelo,M,39,217.78,3605,2537     / 16743,MS,2295     / 10504,216.47,USA
2233     / 3995,"Munn, Tobin Z.",Houston,M,32,241.67,3606,5724     / 16743,TX,4559     / 10504,240.15,USA
2075     / 3877,"Ford, Gerard M.",North Massapequa,M,46,248.03,3607,6696     / 16743,NY,5135     / 10504,246.48,USA
1231     / 3995,"Hall, Allen M.",Westford,M,39,212.45,3609,2067     / 16743,MA,1893     / 10504,210.62,USA
648      / 2037,"Essig, Stephen J.",Naperville,M,55,248.57,3610,6779     / 16743,IL,5173     / 10504,246.90,USA
2441     / 3877,"Whaley, Bill",Kettering,M,47,259.20,3611,8304     / 16743,OH,5971     / 10504,257.40,USA
1272     / 3995,"Richardson, Michael D.",San Juan Capistrano,M,37,213.88,3612,2181     / 16743,CA,1981     / 10504,212.53,USA
2413     / 3995,"Carvajal, Pedro F.",Key Biscayne,M,32,250.22,3613,7030     / 16743,FL,5300     / 10504,249.42,USA
2834     / 3995,"Frey, Leo P.",Valparaiso,M,37,272.23,3614,10203    / 16743,IN,6933     / 10504,270.72,USA
2476     / 3995,"Erickson, Bjorn E.",Minneapolis,M,24,253.77,3615,7558     / 16743,MN,5582     / 10504,251.48,USA
2213     / 3995,"Vaz Waddington, Alex",East Palo Alto,M,35,241.22,3616,5646     / 16743,CA,4509     / 10504,239.72,USA
2889     / 3995,"Filteau, Joseph C.",Laurel,M,26,276.05,3617,10673    / 16743,MD,7177     / 10504,274.58,USA
975      / 3995,"Love, Brian T.",Cincinnati,M,31,206.68,3618,1561     / 16743,OH,1445     / 10504,205.37,USA
293      / 2037,"Harris, Ralph",Chino Hills,M,50,232.20,3619,4313     / 16743,CA,3623     / 10504,230.77,USA
359      / 3877,"Holland, Andrew J.",Fairbanks,M,47,203.83,3620,1370     / 16743,AK,1277     / 10504,202.57,USA
986      / 3995,"Friedmann, Jonathan C.",Austin,M,29,207.05,3621,1588     / 16743,TX,1469     / 10504,205.52,USA
799      / 3995,"Grimes, Eric",Portland,M,30,202.12,3622,1251     / 16743,OR,1165     / 10504,200.00,USA
697      / 3995,"Rummel, Christopher L.",Cupertino,M,30,199.18,3623,1072     / 16743,CA,999      / 10504,197.20,USA
863      / 3877,"Murray, Kevin",Chicago,M,45,221.17,3624,2897     / 16743,IL,2582     / 10504,219.82,USA
1049     / 3995,"Collins, Brian",Allston,M,34,208.33,3625,1704     / 16743,MA,1577     / 10504,206.97,USA
1598     / 3995,"Anderson, Michael E.",Morton,M,39,222.33,3626,3045     / 16743,IL,2693     / 10504,221.15,USA
669      / 3995,"Wold, Steven",Shorewood,M,38,198.32,3628,1023     / 16743,MN,956      / 10504,197.00,USA
68       / 2037,"Schlereth, Joe",Pineville,M,54,208.65,3629,1740     / 16743,NC,1606     / 10504,207.62,USA
904      / 3877,"Burton, Kevin",Madison,M,46,222.30,3630,3040     / 16743,WI,2691     / 10504,221.05,USA
860      / 3995,"Dean, Aaron M.",Berkley,M,30,203.63,3631,1354     / 16743,MI,1263     / 10504,202.32,USA
128      / 2037,"Buzinsky, Charles F.",Wallingford,M,58,216.53,3632,2411     / 16743,CT,2183     / 10504,214.43,USA
1604     / 3995,"Amati, Michael M.",Cambridge,M,27,222.43,3633,3056     / 16743,MA,2703     / 10504,220.95,USA
2657     / 3995,"Blevins, Bert K. III",Las Vegas,M,32,262.65,3635,8820     / 16743,NV,6230     / 10504,261.15,USA
2014     / 3995,"Alba, Frank Jr.",Austin,M,28,234.42,3636,4595     / 16743,TX,3826     / 10504,232.73,USA
1331     / 3995,"Cronin, Christopher F.",South Bend,M,27,215.32,3637,2315     / 16743,IN,2101     / 10504,213.93,USA
57       / 2037,"Hendrickson, Jay G.",Houston,M,50,206.77,3638,1566     / 16743,TX,1449     / 10504,204.87,USA
1701     / 3995,"Morrissette, Mark D.",Manchester,M,38,224.93,3639,3349     / 16743,NH,2924     / 10504,223.68,USA
2336     / 3995,"Disalvo, Richard",Derry,M,38,246.02,3640,6433     / 16743,NH,4992     / 10504,244.28,USA
2878     / 3877,"Hernandez, Martin B.","Zapopan, Jalisco",M,41,274.85,3641,10531    / 16743,,7102     / 10504,272.58,MEX
1103     / 3995,"Jenkins, Nathan J.",Ballston Spa,M,25,209.35,3642,1806     / 16743,NY,1666     / 10504,208.13,USA
2586     / 3877,"Lofquist, Kraig J.",Wayne,M,40,263.83,3643,8994     / 16743,NE,6323     / 10504,262.38,USA
643      / 3995,"Dean, Gerad A.",Portland,M,26,197.28,3644,972      / 16743,OR,910      / 10504,195.30,USA
1767     / 3995,"Lototsky, Sergey",San Pedro,M,34,226.98,3645,3598     / 16743,CA,3096     / 10504,225.47,USA
1147     / 3995,"Howard, Billy",Park Hills,M,33,210.42,3646,1899     / 16743,KY,1749     / 10504,209.22,USA
839      / 3995,"Griffin, Christopher R.",Mill Valley,M,33,203.20,3647,1328     / 16743,CA,1237     / 10504,198.78,USA
3169     / 3877,"Lane, Clifford B.",Simsbury,M,47,290.23,3648,12314    / 16743,CT,8026     / 10504,288.12,USA
1522     / 3995,"Benavides, Juan De Dios",Laredo,M,31,220.82,3649,2849     / 16743,TX,2545     / 10504,219.33,USA
1706     / 3995,"Bewick, Stuart A.",Venetia,M,29,225.00,3650,3357     / 16743,PA,2931     / 10504,223.50,USA
1748     / 3995,"Godwin, Brett",Atlanta,M,35,226.27,3651,3508     / 16743,GA,3034     / 10504,224.58,USA
1377     / 3877,"Wysong, Michael K.",Alpharetta,M,42,232.60,3652,4365     / 16743,GA,3665     / 10504,230.90,USA
290      / 3877,"Manor, Mark K.",Bradford,M,44,200.63,3653,1154     / 16743,RI,1075     / 10504,199.35,USA
1061     / 3877,"Malone, Frank E.",Gulf Shores,M,40,226.27,3657,3507     / 16743,AL,3033     / 10504,224.57,USA
1659     / 3877,"Wulfmeyer, Friedrich-Wilhelm",Berlin,M,40,238.55,3658,5227     / 16743,,4235     / 10504,237.20,GER
479      / 3995,"White, Aleksandr J.",Dorchester,M,27,192.12,3659,698      / 16743,MA,652      / 10504,190.82,USA
164      / 2037,"Eckel, Thomas G.",Milford,M,51,220.55,3660,2817     / 16743,OH,2521     / 10504,219.30,USA
2197     / 3995,"Lawless, Bernard W. M.D.",Toronto,M,34,240.58,3661,5570     / 16743,ON,4461     / 10504,239.22,CAN
2261     / 3995,"Pokorney, Jeff W.",Marsahll,M,27,242.52,3662,5855     / 16743,MN,4642     / 10504,241.37,USA
1602     / 3995,"Ryan, Laud",Tucson,M,32,222.42,3663,3054     / 16743,AS,2701     / 10504,220.68,USA
1498     / 3995,"Endicott, Matthew",Bellville,M,32,220.20,3664,2777     / 16743,OH,2490     / 10504,218.38,USA
499      / 3995,"Mastain, Chanc",Fishers,M,32,193.12,3665,734      / 16743,IN,685      / 10504,191.82,USA
1280     / 3995,"Connors, Michael",San Clemente,M,36,214.00,3668,2196     / 16743,CA,1995     / 10504,212.65,USA
1322     / 3995,"Colarchik, John",Castro Valley,M,31,215.13,3669,2296     / 16743,CA,2084     / 10504,213.15,USA
877      / 3995,"Rudolph, James D.",Richfield,M,33,204.18,3670,1390     / 16743,MN,1295     / 10504,202.43,USA
1245     / 3995,"Rouchka, Eric C.",Louisville,M,31,212.95,3671,2111     / 16743,KY,1924     / 10504,211.62,USA
1288     / 3995,"Krygowski, Andy",Linden,M,37,214.25,3672,2223     / 16743,NJ,2018     / 10504,212.22,USA
2962     / 3995,"Lopez, Gerardo",Houston,M,39,280.17,3673,11176    / 16743,TX,7443     / 10504,278.72,USA
3569     / 3877,"Lo, Henry",San Francisco,M,40,320.45,3675,14623    / 16743,CA,9340     / 10504,319.38,USA
1662     / 3995,"Baxter, Andrew J.",New York,M,25,223.87,3676,3220     / 16743,NY,2825     / 10504,222.18,USA
1068     / 3995,"Rice, James W.",Madbury,M,20,208.68,3677,1744     / 16743,NH,1609     / 10504,207.15,USA
1661     / 3995,"Barringer, Cedric C.",Seattle,M,30,223.87,3678,3217     / 16743,WA,2822     / 10504,220.62,USA
2690     / 3995,"Krozek, Derek",Brighton,M,23,264.65,3680,9106     / 16743,MI,6375     / 10504,263.35,USA
3093     / 3995,"Schmittel, Scott H.",Portland,M,36,288.18,3681,12113    / 16743,OR,7916     / 10504,286.40,USA
2034     / 3995,"Smith, Peter J.",Oak Park,M,27,234.92,3682,4666     / 16743,IL,3879     / 10504,233.12,USA
208      / 2037,"Guilfoil, Michael P.",Spokane,M,50,225.95,3684,3473     / 16743,WA,3014     / 10504,224.30,USA
1577     / 3995,"Murray, Luke C.",Union,M,21,221.83,3685,2988     / 16743,KY,2647     / 10504,218.40,USA
1358     / 3877,"Mahmood, Fazal",New York,M,46,232.30,3686,4327     / 16743,NY,3634     / 10504,231.00,USA
3520     / 3995,"Miller, Tom P.",Toronto,M,39,315.70,3687,14330    / 16743,ON,9168     / 10504,314.02,CAN
1255     / 3995,"Hauser, Christian",Rochester,M,31,213.28,3688,2133     / 16743,MI,1941     / 10504,211.25,USA
2101     / 3995,"Neltner, Jeffrey M.",West Peoria,M,39,236.90,3689,4994     / 16743,IL,4088     / 10504,235.23,USA
1796     / 3995,"Yost, Kevin J.",Centerville,M,24,227.57,3690,3682     / 16743,OH,3156     / 10504,225.97,USA
2430     / 3995,"O'Keeffe, James T.",Menlo Park,M,27,251.05,3691,7164     / 16743,CA,5368     / 10504,249.45,USA
2590     / 3995,"Lohner, Kevin A.",Los Angeles,M,29,259.35,3692,8325     / 16743,CA,5984     / 10504,257.75,USA
1963     / 3995,"Bailey, Matthew S.",San Antonio,M,24,232.57,3694,4357     / 16743,TX,3659     / 10504,231.28,USA
617      / 3995,"Zhang, Hong",Ipswich,M,39,196.68,3696,932      / 16743,MA,871      / 10504,194.87,USA
3828     / 3877,"Conley, John M.D.",East Providence,M,47,359.72,3697,16354    / 16743,RI,10300    / 10504,357.72,USA
559      / 3995,"Hudson, Charlie T.",Richmond,M,29,195.07,3698,830      / 16743,VA,778      / 10504,193.50,USA
747      / 3877,"Gallegos, Tim D.",Los Alamos,M,49,218.03,3699,2564     / 16743,NM,2317     / 10504,216.87,USA
1253     / 3995,"Roush, Channing",Charlotte,M,29,213.23,3700,2128     / 16743,NC,1937     / 10504,211.53,USA
2703     / 3995,"Miller, Jonathan P.",Canton,M,28,265.08,3701,9168     / 16743,MI,6407     / 10504,263.68,USA
2725     / 3877,"Skadron, Steven",Aspen,M,40,268.63,3702,9699     / 16743,CO,6677     / 10504,266.92,USA
886      / 3877,"Sur, Joo Chan",Gumi-City,M,45,221.87,3704,2991     / 16743,,2650     / 10504,220.48,KOR
1279     / 3995,"Swanwick, Matt A.",Lenexa,M,28,213.98,3705,2195     / 16743,KS,1994     / 10504,212.38,USA
2693     / 3995,"Frame, Aaron",Milan,M,34,264.80,3707,9125     / 16743,MI,6385     / 10504,263.30,USA
1191     / 3995,"Zimmerman, Rick",Charlottesville,M,36,211.32,3708,1976     / 16743,VA,1820     / 10504,209.50,USA
1944     / 3995,"Guth, John M.",Bethlehem,M,28,231.82,3709,4259     / 16743,PA,3577     / 10504,229.63,USA
12       / 539,"Franzi, Adriano Tito",Genova,M,62,222.40,3710,3052     / 16743,,2699     / 10504,221.22,ITA
1352     / 3995,"Farole, Donald J.",Astoria,M,34,216.03,3713,2366     / 16743,NY,2142     / 10504,214.55,USA
843      / 3877,"Brennan, Michael",Toronto,M,49,220.72,3715,2834     / 16743,ON,2532     / 10504,219.08,CAN
1666     / 3995,"Tracy, Christopher M.",Denver,M,32,224.07,3716,3239     / 16743,CO,2838     / 10504,221.92,USA
586      / 3995,"Berger, Ross",San Francisco,M,32,195.73,3717,877      / 16743,CA,819      / 10504,192.48,USA
1045     / 3995,"Pisano, Dominic V.",Baltimore,M,20,208.27,3718,1700     / 16743,MD,1573     / 10504,206.95,USA
582      / 3877,"Miller, James O. Jr.",Slidell,M,41,213.35,3719,2142     / 16743,LA,1949     / 10504,211.65,USA
2828     / 3995,"Hodge, Mike R.",Dubuque,M,37,271.92,3720,10162    / 16743,IA,6915     / 10504,258.60,USA
1161     / 3995,"Franzetta, Robert J.",San Diego,M,35,210.87,3722,1927     / 16743,CA,1775     / 10504,209.43,USA
1600     / 3995,"Thede, Scotland J.",Tigard,M,39,222.37,3724,3048     / 16743,OR,2696     / 10504,220.55,USA
2715     / 3995,"Weiskopf, Jared M.",White Bear Lake,M,30,265.70,3725,9266     / 16743,MN,6453     / 10504,264.32,USA
1217     / 3995,"Kolesar, Matt",Pearland,M,37,212.00,3726,2032     / 16743,TX,1867     / 10504,208.97,USA
800      / 3995,"Bayouk, Richard",Saint-Jerome,M,34,202.13,3727,1252     / 16743,PQ,1166     / 10504,201.05,CAN
689      / 3995,"Johnson, Joshua J.",Minneapolis,M,25,198.87,3728,1055     / 16743,MN,983      / 10504,197.68,USA
591      / 3995,"Derocco, Vincent M.",Utica,M,24,195.93,3730,887      / 16743,NY,828      / 10504,193.78,USA
382      / 3877,"Crowley, Mark",Albuquerque,M,47,204.93,3731,1440     / 16743,NM,1341     / 10504,203.02,USA
2252     / 3697,"Heffron, Stella M.",Parker,F,37,272.37,3732,10227    / 16743,CO,3285     / 6239,271.12,USA
1102     / 3995,"Krampen, James J. Jr.",Brownsburg,M,37,209.32,3733,1804     / 16743,IN,1664     / 10504,207.57,USA
465      / 3877,"Nolan, James D.",Collegeville,M,40,208.48,3734,1721     / 16743,PA,1593     / 10504,207.20,USA
244      / 3995,"Daniels, Travis G.",Denver,M,26,180.85,3735,336      / 16743,CO,314      / 10504,179.57,USA
1426     / 3995,"Healy, Stuart S. Esq",Sheridan,M,34,218.13,3736,2577     / 16743,WY,2327     / 10504,216.40,USA
59       / 1982,"Postigo, Carol S.",Miami,F,42,218.92,3737,2650     / 16743,FL,265      / 6239,217.50,USA
1473     / 3877,"Simon, Gregg M.",Highland Park,M,41,234.73,3738,4643     / 16743,IL,3860     / 10504,232.95,USA
3144     / 3995,"Jenny, Paul A.",Mclean,M,31,291.63,3739,12462    / 16743,VA,8112     / 10504,290.52,USA
2835     / 3995,"Schenone, Tim P.",Campbell,M,37,272.23,3741,10204    / 16743,CA,6934     / 10504,270.78,USA
739      / 3995,"Daveler, Timothy",Long Branch,M,39,200.45,3742,1143     / 16743,NJ,1064     / 10504,198.92,USA
581      / 3995,"Zuk, Tim T.",Salem,M,36,195.57,3744,866      / 16743,OR,810      / 10504,193.72,USA
285      / 3877,"Fleming, Bill L.",Northport,M,46,200.42,3745,1141     / 16743,NY,1062     / 10504,199.57,USA
3146     / 3995,"Chi, Jimmy W.",Rahway,M,23,291.83,3746,12473    / 16743,NJ,8120     / 10504,290.20,USA
2767     / 3995,"Brandimarte, Jeff",Denver,M,32,268.05,3748,9615     / 16743,CO,6634     / 10504,266.13,USA
2770     / 3995,"Shields, Brett J.",Riverside,M,24,268.40,3749,9663     / 16743,CA,6656     / 10504,261.08,USA
193      / 3995,"O'Bell, John W.",Brookline,M,31,178.35,3751,264      / 16743,MA,245      / 10504,177.08,USA
745      / 3995,"Flamm, Travis D.",Arlington,M,24,200.62,3752,1152     / 16743,VA,1073     / 10504,199.17,USA
1297     / 3995,"Hoyt, Scott",Plymouth,M,33,214.43,3753,2238     / 16743,MN,2032     / 10504,212.85,USA
2699     / 3995,"Cotta, Richard J.",Lynn,M,25,264.97,3754,9150     / 16743,MA,6397     / 10504,263.72,USA
576      / 3995,"Hata, Jonathan A. M.D.",Durham,M,31,195.37,3755,855      / 16743,NC,800      / 10504,193.60,USA
707      / 3995,"Heavers, Nathan M.",Washington,M,27,199.48,3756,1088     / 16743,DC,1013     / 10504,198.03,USA
503      / 3877,"Olmo, Raul",Glenside,M,45,209.98,3757,1865     / 16743,PA,1718     / 10504,208.75,USA
1895     / 3995,"Patton, Mark A.",Chicago,M,35,230.45,3758,4057     / 16743,IL,3428     / 10504,228.87,USA
1244     / 3995,"Desmond, Michael J.",Alexandria,M,35,212.85,3759,2102     / 16743,VA,1918     / 10504,211.58,USA
1114     / 3877,"Kim, Tae Heoun",Seoul,M,45,227.43,3760,3668     / 16743,,3143     / 10504,225.88,KOR
362      / 3877,"Hanson, Jim",Mukilteo,M,47,204.03,3762,1382     / 16743,WA,1288     / 10504,199.47,USA
2780     / 3995,"Rivet, Matthew F.",North Andover,M,37,268.87,3763,9744     / 16743,MA,6699     / 10504,266.62,USA
598      / 3995,"Simenic, Joseph A.",West Point,M,20,196.15,3764,898      / 16743,NY,839      / 10504,194.67,USA
897      / 3995,"Ford, Nicholas J.",Columbus,M,35,204.73,3765,1421     / 16743,OH,1325     / 10504,203.42,USA
712      / 3995,"Roberts, Evan",Bethesda,M,33,199.57,3766,1094     / 16743,MD,1019     / 10504,198.55,USA
1304     / 3877,"Bell, Michael",Fort Worth,M,45,231.47,3767,4205     / 16743,TX,3537     / 10504,230.08,USA
543      / 3877,"Hawn, Kevin J.",Spring Grove,M,45,211.67,3768,1999     / 16743,PA,1838     / 10504,210.37,USA
1132     / 3995,"George, Kory W.",Richmond,M,30,210.03,3769,1868     / 16743,IN,1721     / 10504,207.82,USA
2408     / 3995,"Huetteman, Joseph W.",Saline,M,31,250.02,3770,6997     / 16743,MI,5283     / 10504,248.70,USA
2106     / 3995,"Stensland, Tony B.",Forest City,M,33,237.03,3771,5014     / 16743,IA,4105     / 10504,235.27,USA
112      / 3697,"Vergote, Sara L.",Amherst,F,23,209.73,3773,1844     / 16743,MA,145      / 6239,208.33,USA
2638     / 3995,"Ksiazkiewicz, Thomas R.",Collinsville,M,38,261.67,3774,8665     / 16743,CT,6153     / 10504,260.17,USA
1034     / 3995,"Magallan, Bruce",Denton,M,27,208.10,3775,1675     / 16743,TX,1550     / 10504,206.75,USA
1457     / 3995,"Ventimiglia, Sam M.",Roseville,M,32,219.03,3776,2662     / 16743,MI,2397     / 10504,217.92,USA
2943     / 3995,"Groner, Mark A.",Sparks,M,32,278.83,3777,11033    / 16743,NV,7362     / 10504,277.82,USA
936      / 3995,"Gilbert, Shane",Laurel,M,31,205.72,3779,1498     / 16743,MD,1389     / 10504,204.40,USA
1750     / 3995,"Jones, Jason D.",Salt Lake City,M,34,226.32,3780,3515     / 16743,UT,3038     / 10504,224.67,USA
1252     / 3995,"Ouchark, William J.",Waltham,M,39,213.20,3781,2127     / 16743,MA,1936     / 10504,211.73,USA
1222     / 3995,"Abrams, Aaron",Seattle,M,32,212.23,3782,2053     / 16743,WA,1880     / 10504,210.67,USA
1008     / 3877,"Martin, Alan W. M.D.",Dallas,M,43,224.88,3783,3343     / 16743,TX,2920     / 10504,223.20,USA
2751     / 3995,"Van Dinter, David",Santa Fe,M,35,267.35,3784,9496     / 16743,NM,6578     / 10504,265.75,USA
961      / 3877,"Stormes, Todd R.",Cartersville,M,40,223.92,3785,3226     / 16743,VA,2829     / 10504,220.63,USA
1724     / 3995,"Gray, Max D.",Spring,M,30,225.38,3786,3407     / 16743,TX,2968     / 10504,223.52,USA
531      / 3995,"Vayansky, Christopher M.",Belle Vernon,M,30,194.35,3787,790      / 16743,PA,740      / 10504,192.50,USA
1106     / 3995,"Emerine, Robert J.",Ferndale,M,29,209.42,3788,1811     / 16743,MI,1671     / 10504,207.98,USA
1573     / 3995,"Hatch, Matthew N.",Warwick,M,30,221.78,3789,2978     / 16743,RI,2641     / 10504,220.08,USA
1676     / 3995,"Hayes, Nicholas L. Jr.",New York,M,34,224.23,3790,3262     / 16743,NY,2860     / 10504,222.85,USA
661      / 3877,"Volk, Lawrence R.",Pueblo,M,40,216.00,3791,2363     / 16743,CO,2139     / 10504,214.73,USA
81       / 3995,"Forsgren, Todd R.",Brunswick,M,23,167.23,3792,104      / 16743,ME,93       / 10504,165.90,USA
1743     / 3995,"Goldstein, Jeffrey I.",Cleveland,M,37,226.03,3793,3484     / 16743,OH,3020     / 10504,224.18,USA
908      / 3995,"Tortora, Michael J.",Middletown,M,30,205.02,3794,1446     / 16743,CT,1347     / 10504,203.40,USA
989      / 3995,"Thomas, David M.",Annapolis,M,19,207.18,3795,1596     / 16743,MD,1476     / 10504,205.93,USA
1585     / 3995,"Kaiser, James A.",New Haven,M,19,222.13,3796,3018     / 16743,CT,2671     / 10504,220.33,USA
881      / 3995,"Lambke, Ronald J.",Elmburst,M,38,204.32,3797,1399     / 16743,IL,1303     / 10504,202.75,USA
427      / 3995,"Smith, Nate M.",West Point,M,22,189.87,3798,619      / 16743,NY,580      / 10504,188.40,USA
2058     / 3995,"Chambers, Clifford N.",Grapevine,M,38,235.77,3799,4790     / 16743,TX,3961     / 10504,234.43,USA
2372     / 3995,"Goldsmith, Craig A.",Earlville,M,21,248.08,3800,6702     / 16743,IA,5138     / 10504,246.72,USA
3729     / 3877,"Salgado, Edilson B.",Oakland,M,41,343.08,3801,15684    / 16743,CA,9933     / 10504,342.13,USA
209      / 3877,"Newberry, Michael D.",Loganville,M,44,195.72,3802,876      / 16743,GA,818      / 10504,194.60,USA
2514     / 3995,"Kahle, Martin T.",Olean,M,28,255.60,3803,7782     / 16743,NY,5698     / 10504,253.55,USA
2549     / 3877,"Williams, Richard V. M.D.",Salt Lake City,M,40,262.62,3804,8818     / 16743,UT,6228     / 10504,261.27,USA
2706     / 3877,"Mac Arthur, Robert J. M.D.",Santa Ana,M,40,267.97,3805,9595     / 16743,CA,6623     / 10504,262.37,USA
79       / 2037,"Beach, Bennett H.",Bethesda,M,54,209.75,3806,1847     / 16743,MD,1702     / 10504,208.35,USA
1958     / 3995,"Oatman, Oliver J.",Brookfield,M,22,232.33,3807,4335     / 16743,WI,3640     / 10504,230.68,USA
2619     / 3995,"Ickes, Robert L. Jr.",Reynoldsburg,M,34,260.75,3808,8524     / 16743,OH,6085     / 10504,259.40,USA
2426     / 3995,"Stewart, Andy",Austin,M,31,250.83,3809,7135     / 16743,TX,5356     / 10504,244.85,USA
